CorporationId,CorporationName,EloRating,EloCRating,Win,Lose,Draw,c_Win,c_Lose,c_Draw,bonusEnd,discord
1b2cf7bd23515b61b88cb477e9e99bf6d7def430c3ef239a5a0c9c81315a63bc,"德尔塔星舰联盟",1185.22515264317,1186.29677786831,0,1,0,0,1,0,0,""
d6fffee0f668ec84853782faadac88f9acebb4c022f209475e81a8095910cd16,"Welcome 欢迎",1094.80143977938,1117.18384286636,0,9,0,0,8,0,0,""
0e1b189f1119cbc08c19cd3809191c65df5fe40514444e31217a0a3611fd8ec3,Stars,1145.72781023658,1152.35223847108,0,4,0,0,4,0,0,""
58441c4aa90462bcabbfd94ae4192e21648299edfe9fd5c8ead5f81f3e7cd866,Discovery,1186.54542288903,1192.98796042308,0,1,0,0,1,0,0,""
4019e0b42b27f4016da780eed9d3c84aec7ad9d180e90febddb3a9a22dac131c,"Ẁhıťɛ Ṣօᴌᴧᴙɨṣ",1142.22333725241,1159.65376862927,0,4,0,0,4,0,0,""
7c0851ebb511881954f862d0a9c0e83978c708f123d2059a6fd3bcc6b9faa813,Orion,1159.96265212459,1161.5275692388,0,3,0,0,3,0,0,""
ce300265f7ff838a94e6b41da8dca8d346f0b2200c2ae84d309ef97d4af2777c,"TUSFO星舰第二联邦",1172.15144297138,1179.875899019,0,2,0,0,2,0,0,""
37b2cdf6d561f31f8bd34ad22c3823514d2dfac06e8c80d47a19e9551a040f0e,LEGION,1188.22614543866,1194.83521983782,0,1,0,0,1,0,0,""
9df6bc8c76c8f37e2b7c80c6219994a2a60dd4c65052726c7a367ce0683bac2a,PLUTON,1189.66932455693,1191.30522212132,0,1,0,0,1,0,0,""
8011516d431af62ef24f4ba8a7c660a0633950c298477032c97ab726991b65ad,Qonqr,1185.51066962704,1185.84422969799,0,1,0,0,1,0,0,""
4f61a43eb3082215034e4c78c8feceeae71ca38f447469c49ba8a61d0c0d97eb,"星际集团",1183.04972418781,1185.43972379941,0,1,0,0,1,0,0,""
756b9e1ef6c71e6a6b21c9859364c3bb6db5b24082327b1ea0f2b790cb49ef75,"使命白星分团",1165.17498753146,1166.66000049205,0,3,0,0,3,0,0,""
1cd5dde249c27c1353d5526f2b41bdaa54d289a3d5eeba035a7a49f382f10a7b,"The Belters",1153.86976443092,1155.87097891694,0,3,0,0,3,0,0,""
2945f8f36a07056c2d9f1a03534b942587153110fb949efe56ae633c457c77fc,"第三共产星际世界",1178.08462156631,1191.92416910517,0,2,0,0,1,0,0,""
834e36179edd51fbbdd0bdcab8f23cce7c2a0d09b195cbf149526a062186b90c,"Drużyna A",1180.70806982262,1184.90535800468,0,1,2,0,1,2,0,""
13f23d956b5cd2af502efa23a1c3640106a8af639b2b1ec422496fbb41a91545,"*ВОИТЕЛИ*",1187.57066594715,1187.58572226263,0,1,0,0,1,0,0,""
3bc8488b4cde8d611cbc48bac64a708c40e9954bc2c221dddafb0240b734c679,Aggronauten,1157.16601940446,1161.52482028487,0,4,0,0,4,0,0,""
fddc11923365fd1df7f756374f94f8fc2aa3fbcfaaaa82b00f5544e4b55a6c5e,"Nodens Provisio",1181.80639562248,1187.29000570258,0,1,0,0,1,0,0,""
0fefd8c33dd941c6dbab4c3251c94de4fbbc67c33dd0a9b5c82b07982c437b3c,Failures,1164.67870155905,1182.90381950633,0,2,1,0,1,1,0,FAILURES
ffee04fd9f2b6c8606e9a756d2a3560c16122e98d73d98b7bec192383be2ab83,"Shadow Lords",1105.39004717006,1142.19702374084,0,9,0,0,9,0,0,https://discord.gg/nfj46pCB
9b52999ef6fd3e408347334f34c792155b405eead69b509cbc68fd14520ace95,"群星联盟",1147.29481505569,1149.23106228375,0,4,0,0,4,0,0,"…"
dbfa2646c70833a8a7b5648a68c78e0b3fb08c613cee606e3f7f38a97993b042,"Ophelia VII",1189.27817025655,1192.2729289519,0,1,0,0,1,0,0,""
ea0d68a7bcf311fcf1e564a154f499ce99bd2f907f8b1c9b3da7eb840dba6ac7,"火洋分团",1187.40032701253,1192.1009595746,0,1,0,0,1,0,0,""
af8e11d9f99113249c47a751e04e2b430f99c974c500124ab156026d5e228218,"Galactic Emp 2",1184.08963413113,1193.36224355612,0,1,0,0,1,0,0,""
a4f79f85aea53451a9563b51f9a29f73de3ea0956cbce10f369a6f2b714709d2,0v0,1183.74143974774,1183.81116468961,0,1,0,0,1,0,0,""
735830d4008f77aa6eca6830b6cba02e5decb3eaed66ab3305b7e39c0bf0c489,Slytherin,1134.20291691842,1141.6521521389,0,5,0,0,5,0,0,""
a432960462712000978e07d31983919f34392d4027087809eaf89a3f1d8b0733,G.D.C.,1183.82055528763,1183.9664506469,0,1,0,0,1,0,0,""
8bacd1eaca5711fdab180a944582a23351ca0b72caa5c2705b44a44b50f76b97,"Мертвый Космос",1165.48232990715,1172.83400086511,0,2,0,0,2,0,0,""
b6549a4c0bb6981743707147c9f2ff90fbe8fc246d19b363ed45489c8d71fc63,"PSI Division",1185.41224845076,1187.20922710233,0,1,1,0,1,1,0,""
52dbb0c2fb765604452b14eaf148f30d7db2cac41e8817d9461eebcb36ca74fa,QSO,1189.91346315468,1192.31568255006,0,1,0,0,1,0,0,""
b39cf2a8d810702af7ba4a49d383736861e0c60d0b10c9934ad8414c4b41d8ef,"Летящий орел",1189.65806612512,1193.55370296921,0,1,0,0,1,0,0,""
64730e13a12911f3b07d8d1362547011103ba27359d24c023fdd8442bc025f0d,"一切终将消逝",1184.12809285526,1188.14728334975,0,1,0,0,1,0,0,""
dc01ba39263cb53d7192988b25d7fb9f36f2deaafd97b03fbc4f217e696f5b1d,"Snowflake Union",1187.54256670885,1187.86259486419,0,1,0,0,1,0,0,""
531df8e9aac8819fe1a276c74c54cf37677cae22fe6d4330efe75bc5e5bf8bae,"Borg Unimatrix",1191.18784146038,1191.93070196911,0,1,0,0,1,0,0,""
0734a11c1b0de13fe6545d3768e75d4f87cc427cef5525c3ab95f46dc75b2152,"System Shock",1194.8912015093,1195.79231511898,0,1,0,0,1,0,0,""
e8003e44263e1a6d45dabf6a8b06c5ddb784fd979d4e199c24d53fd5545ae568,"大侠饶命",1188.83454987362,1190.46192374315,0,1,0,0,1,0,0,""
e716da4b59355078ca6f014735de218d3fa5e832805efb942d1299b899f2d8b9,"小号营地",1124.58843675766,1143.5728476904,0,7,2,0,6,2,0,""
cf430206a6a585f302ac5d76adf50b780f002f52ebbb82b323f933f5a0a25c4f,Stargroup,1037.42059809261,1066.19176673779,0,18,6,0,18,6,0,""
acf926e90868300d0e3de79d3b84fd913868ec336344b7b6c90439bfc88dd881,"Astrium Reborn",1183.46556090951,1184.8722167459,0,1,0,0,1,0,0,2tvBA63
ef294c88bc4f619d194e6b676f35ad1bfb559c9059d0aa53d22e49235f9d43aa,"You win",1142.86116883537,1155.74740058625,0,5,0,0,5,0,0,""
dc528cdac6ee1f7bf4a20eeb16e7eea80e03a004a5fea4cd97727f6d57c0e9fe,"The Foundation ",1152.60134671929,1154.48972969482,0,3,0,0,3,0,0,wuKuPvr
b78af0e3eb75ccc54fcfc1c1c5af93e7a3c873cf356ced6bdf1b5fb9dd55b092,"КАЧАМБА",1194.69176223434,1195.94323245676,0,1,0,0,1,0,0,""
4802fe8a63e61d18eb0407dc5121d8e0e6a81117a7f47998566752e0f8d846f3,Polaris,1106.76836557354,1133.63025001352,0,10,0,0,10,0,0,""
064d4299cde5fc539a43f7e989f770cfeee450c08a9db62aa9212f6915bd546c,"레드썬",1188.93161978497,1192.59198168855,0,1,0,0,1,0,0,""
07652fd2346244a350b2ed9a47b0891112493ba4b5c9bfa8a159050f3d6244ea,"G.O.T GALAXY",1187.88114468928,1193.96332244007,0,1,0,0,1,0,0,""
efe1846930b773373c965333fbca9f8b9f5fbfde31b52ef8dd2724833046b2cb,"Syndicated Fed",1184.31695378453,1184.74195622797,0,1,0,0,1,0,0,""
d910227e7170072856b8187084cb87eb8b27af18e554fa951e914f952ec5128b,"Im Paradies",1189.50049924123,1190.50897680561,0,1,0,0,1,0,0,""
21e7d4237b3ea80988ea245d9686fc65c308f92202e0f580704fed673f372695,"nova corp",1167.88597348961,1178.3069906525,0,2,1,0,2,1,0,""
05ef16a2f175c0cb548193f16571a9c8285e16d0f0fb2dcd138ab632b57aa53f,$TAR$,1161.94734282459,1182.23787095267,0,4,0,0,4,0,0,SK46885
711688e57e8e2c444cc3cb086747c79ec270338b868492b9f0601c5441115cec,Abh,1186.64701168605,1191.30979783589,0,1,0,0,1,0,0,""
d17895c8b0b7003682ed6441ed0a2040355c3b53e6e4609302acccab6a0deaea,BAB,1087.92301374196,1094.62596427816,0,9,2,0,9,2,0,""
e63d7fd60c26387fe662f9dc27945060df85b5e1ee07ca68033376e92ecc65b6,"Phoenix Nest",1143.61732428267,1156.97961127306,0,4,0,0,4,0,0,""
ce89aabee19fb85413de6412017d664476f90eef8c162ac415b289797bc770b6,"Blood Brigade",1195.36823511482,1196.46588089332,0,1,0,0,1,0,0,""
f3c8f1a4ff4df82dcb8cacc2471573cc3b267e63353ad34bec874e00d5288fd0,"自由free",1138.6651058849,1159.48920570081,0,5,0,0,4,0,0,""
e14a46429d17981e98e503513b6ef03aadef41c204148c3e54f03e7796af8bb6,Proxima,1126.80642641172,1155.33167678658,0,7,0,0,7,0,0,""
732e04d71bf21cab508e981cce14b545ac3b468f05576a443c40ed68bb8277b3,"白星成就团",1174.56920856004,1182.24123531483,0,3,0,0,3,0,0,""
5545b95de7e2c3f43c464c518c9928dea5c2a109e7763f3551a8a01f377697e0,"mexico unido",1155.26572702667,1163.5814713078,0,3,0,0,3,0,0,""
2a0587feec8e7e7e4b9f69dea0b76b53f03b5def56851d4128b07bd8e880f9e4,Hornet,1196.34151258418,1197.38216302283,0,0,1,0,0,1,0,https://discord.com/invite/PvpVqPbY
64cf456d57e7210c360fc7bd9c494d191f5b1af85241a05a2c3364cede29e2a5,WR104,1183.62796502482,1189.96319531645,0,1,0,0,1,0,0,""
9c2723bb068babe4c73bfc848efbd77209732ae432badf52b7e9b01099f42e43,"The Drones",1184.90913508492,1185.47005457949,0,1,0,0,1,0,0,""
8c6c89eb61596132a63d3dfd58d510c786b81aeadc901df98813353ec69dd2bf,"星约组织：莫比乌斯分团",1181.63181877797,1183.93750310984,0,1,0,0,1,0,0,""
aad5929a4d7c718c994b2c0d8de9becca4653d6e22d5b9b66aef4fb88a6caced,"Space Invaders",1170.40361054594,1171.89151313613,0,2,1,0,2,1,0,""
92ab203a792b5a43a059604230acd16e90840dfee16043dfb35f8fa512772a39,"☆Sternenkrieger",1191.48762902113,1193.16143344145,0,1,0,0,1,0,0,""
4ab8bb29958d1400c427d8f5e25b6f5d5a03088b5d0237177bd58bf6bc0389bf,OriginsOfQuarks,1187.46232145454,1189.56697817431,0,1,0,0,1,0,0,""
1b46f51633e76a78a92c3a74b8ae0afc51df5caea195357b98bb56fa9ee03cfa,"Корпорация",1185.0,1185.0,0,1,0,0,1,0,0,""
af8e07c712d53e12787c748d60f8380614730fa89774d6c59ed792f71b1449ab,HYDRA,1186.86270414599,1189.66713493063,0,1,0,0,1,0,0,""
60fde31c713b4085d9c8d09cdc8bc713db48811b5ea28fb5431962110ad6f7f0,"星约组织：禁卫之翼",1171.84604793127,1174.76309069737,0,2,0,0,2,0,0,""
9934f669a279406be015265596669afd7dd1c4e30f2a7bba308feaff75b33932,Russia,1197.85704462767,1200.99906049564,0,0,1,0,0,1,0,""
ee3fff709365ccfb06bdfd7f5af11e78c0b3dba860210acdb459b7d2d0657cc8,"Dragon Army",1185.58790104608,1185.80433709039,0,1,0,0,1,0,0,""
544204b2df584af397df626d2db7a02ffcd3e18d0f4198e51a505a38b47218d4,RusCorp,1090.27183923045,1116.22113911082,0,8,2,0,8,2,0,""
3bc1ec1dbc6834fa95adc6d175ab134844b8f2ec4ee1082bc799f5de3c72e301,SpaceX,1152.6782323134,1157.9366342553,0,3,0,0,3,0,0,""
78854ef22e7a0ed0424f4452ba62768664f785bcc2796bc04700c2f50683441f,"华夏三体-阿拜多斯集团 ",1186.16343395074,1187.53256503867,0,1,0,0,1,0,0,""
76ba95fd9096dfec91dcf08671e93c566f43d1500a55541d9ba3d011fd28e055,EDEMs,1187.16114636028,1190.53089020522,0,1,0,0,1,0,0,""
a751775849b67dbfefb552a6bb2a08317a4c01bc68b929101c41612e9b8f82d7,IMC,1183.71013158979,1187.39108684627,0,1,0,0,1,0,0,""
fd6366ca6eb6845a94559e3ce702b79f718a80a7c32022540ab3661b552e9416,"Тартария",1185.02183327782,1186.72161888917,0,1,0,0,1,0,0,""
5037b5f4b6d03dd281772beb700e67db4cb87ca14e8ce96e4b5a4e1b81502bf0,Incurzion,1188.97570576078,1188.87840477656,0,1,0,0,1,0,0,""
911d118c4206217f2f2b921bbea3b70d0f405c6384d2c097355bca09e3c7121a,"Rogue One Squad",1182.61285149739,1184.03505754447,0,1,1,0,1,1,0,""
4bc1e3eab391c81e6df74808732909cd97beed52349b5800b7717f65416b0e30,Romania,1149.04797036168,1173.27748926171,0,4,1,0,4,1,0,""
ad1b5098c91cf95eaac6e1d12f53047e627c8cfffc513a0e83b95ccdc4f1811a,"gold warriors",1189.76061087293,1189.34338370917,0,1,0,0,1,0,0,""
350845614fd714115b9d5fbb2d305c4aaeafe40bf25dd9352f762b1cd4c25deb,"минск",1189.97238890452,1195.97822677157,0,0,4,0,0,4,0,""
75dfe9299a63edce44f4604dc0bbe19eca157df4838e6e3a46621b7f14a89c39,"星光滨岸",1158.91511612069,1161.30282446715,0,3,0,0,3,0,0,""
5708fa89476923406d115c0cb58073c5253f64698f1c435ef4918d05c253c7c8,"          银钒   ",1153.98187561237,1157.5014519567,0,4,0,0,4,0,0,""
5c3297d91f4c01633055dcdfdb3419996b991e00e2d7c7d7087b00fb853b1c69,"Россия",1186.34387065653,1186.57335820234,0,1,0,0,1,0,0,""
ce07a19337e372e27adfb36d563f9db70ef925fb5f8844c1229454e7aa14337f,"Corp of Anarchy",1186.08277279829,1187.9263658664,0,1,0,0,1,0,0,""
87982e2827e90c530babfa485c990438d2387f8999558eb306b678bdf0d11a95,CubeTech,1186.21471560347,1187.75803228251,0,1,0,0,1,0,0,""
303ab147f2fce882b5cb391c0b3006c76bc2222ee409fc17b157cb149bda3c9f,"Aquiles ",1136.9732254424,1155.40745525294,0,5,1,0,4,1,0,""
3e7a8d9fa0eccda2bbaba515d9658797d143de56c55303f6587d9f817fa80be0,"★BLACK•TALON★",1134.13787161594,1155.66764067227,0,5,2,0,4,1,0,""
3727cd3bf6f1eb3c1335877810fe433b5126a9c9a917f24ac3db0f43b3e316de,"✨ℛedstar order«",1186.09136643417,1188.7488837349,0,1,0,0,1,0,0,""
dde335e4db20006ce28e1c1cf1cf3bbe510a97c5915b67cb2e31400e98291ca1,"柯伊伯带试炼塔",1118.32985030403,1135.00864664635,0,4,0,0,4,0,0,""
4f43f77265b1dd577d390b9ea0189d557843856f0c16081b2e97e6e701e86c39,"物质体系",1200.47259915271,1204.78828388422,0,0,1,0,0,1,0,""
557178dd3a3d43ff1751021bfc2d8c1d4261336a45f90d392f3dd275d8a0a941,DarkSide,1135.80682517881,1167.91843568635,0,6,1,0,6,1,0,""
c86cfa17ee72ccda5c13347f8bfe6a29187e7f79dd0203ca07d06478de74aa97,"银星·暗域信标",1187.5929990019,1192.91774095379,0,1,0,0,1,0,0,""
92581941aa4cb7fce206e45a4bbd748a9eb5ae0fb8041a08d0fb28546a40d455,"启示空间",1175.54220602383,1177.951134983,0,2,0,0,2,0,0,""
1bee8539d5e3c0f0b83f326b0f0e279264bdce34dbe65b7f644ca62190e407f0,"Imperium ",1163.70714007626,1172.34325605965,0,4,2,0,4,2,0,""
4845b9c456dec1856ed2c9bdcf6e1cf6d0d18460e78de1d40daf20df8ff99933,GermanSpaceDuo,1059.90234136415,1081.58615853128,0,14,1,0,14,1,0,""
37d43ef9b17263fd12e9fb723e458ef578db37b826be9af8b892ace8b0dadedc,"АЭЛИТА",1186.5650926456,1187.4093158494,0,1,0,0,1,0,0,""
9e1f0256de13abfba9df4dc3a3c4937a5ee55e5371d60ec8a92ec386e75b0007,"Империя ситхов",1171.74624665419,1172.82293732706,0,2,0,0,2,0,0,""
668a9100e61ce2b71bda851beb8ae9a6aa3ce9f2d64681f29f29c4233adc104c,"Sun light",1189.39384705391,1194.22904053112,0,1,0,0,1,0,0,""
25e25e4cfffd64a607553615ef17235a7bcbc320b4e3cdaba00f880186ff2495,"The Black Bulls",1191.87141638288,1194.34636772161,0,1,0,0,1,0,0,""
4c01d685744a017bb7d4799959ee348598a769d8919e005542cc71d67e2e6cf7,"VD Redux",1148.23957731563,1156.8212552784,0,4,0,0,4,0,0,""
b450313304cec8103f820ba28f338518c4247a57d2035b582ac3c7b45becbe1b,"✨ Love Room✨",1144.47563358182,1158.50149767461,0,4,0,0,3,0,0,""
6daf785d5c858520ba741ca1ebec0e6f18652c45b693c06033ee8995fbde6fe8,"星月夜",1179.95243937343,1181.33144393458,0,1,0,0,1,0,0,""
a200094b2b88089cc5fd0455125541048cd468b18ef5bef62b24a5d86f0e120f,QSI,1175.79740242668,1184.35616759491,0,1,0,0,1,0,0,""
b3b9342e1a93487cbc0f99c2a891a9793041832b93811a1e62c159b07a604565,E&M.Corp,1200.0,1200.0,0,0,1,0,0,1,0,""
ba1e1b45d15a2d2679fe36390cc1492897eec6733d7b83b91528f8802603d0e7,"СКОЛИИ",1200.0,1200.0,0,0,1,0,0,1,0,""
4d1bd313c919d981ca390e6f96e152d6f97602d72167108074a99770fc7e74ef,Imperium,1185.35040934839,1185.38495963424,0,1,0,0,1,0,0,""
efa98d404149f8b6e11a215ad7c8c1df056f7ef117393bc3e625ac48fb27f044,"鱼的死水潭",1191.8217858054,1196.30197040572,0,1,0,0,1,0,0,""
ac73adb8a2adbcd28f9803ef228354affd9d6f1f3d66561c307f5239749db236,"Argentina 2.0",1181.21356723584,1188.90544484796,0,1,0,0,1,0,0,""
48cf51e563e11ea015bca0d09af215df1cb9c0e2cb380c8b2f1d19d306c6d6cc,"南天门",1192.99759416737,1193.78231792974,0,1,0,0,1,0,0,""
c3255342c77e619e693501ae518fc1894516bcf9fc3807690c504b6e04527fb5,DreamTeam,1185.06778359437,1185.6113450654,0,1,0,0,1,0,0,""
6cc927cc370ca2dc8f42d77e6d2dfc76b6949703648b704cc4c691a559756b0b,"амурочка",1189.9011556297,1191.59598740968,0,1,0,0,1,0,0,""
390b9e24784a0c11450f170d5c42dfcb21f8f3a3289037afa7b93339d7f1a3cf,AKLife,1189.57775735557,1190.91111757154,0,1,1,0,1,1,0,""
cf8e92451d31be30383d7359e1e2095ccb8e0c4afe78451b4fd39cb4dab1f3e0,Crastorios,1135.27987211556,1141.56068420254,0,5,0,0,5,0,0,""
c609e37f15b45c9b00fb3e448f9c60c5059e12131064aa7cf31baeed84058fad,"Magyar Vándor",1199.18360617405,1205.19829820046,0,0,1,0,0,1,0,""
3632ace9dc09333bf90269a8ef18339aa7f9e011390b5657cd91e9a3b2e49de7,X1C,1157.84133321181,1173.90623721608,0,3,0,0,3,0,0,""
9cdc9d8489a3090982b1084bdd4a76cfa8664b765e95a34db8b12cadbb0840d9,"New Legion",1192.8019155734,1193.26839879351,0,1,0,0,1,0,0,""
4e3bfdb11cb1ba6fb115cfa57ba60f1178e43eaa27bdcfa8bcda277bdc6d1a83,"СПБ",1190.19918544535,1191.2570474872,0,1,0,0,1,0,0,""
f661ce364406ed8915f920351e6567e15b1925ac07127273b42dca69998ef888,"Cereal Grapest",1191.3119160956,1193.22730086633,0,1,0,0,1,0,0,""
2f80c09af57b017135706d9de40b3de45ec2bbd0225ff12e32cad52b32442a58,"哈迪斯作战训练营",1144.73760492766,1165.18031469509,0,4,0,0,4,0,0,""
c50b6c9e3d2e2b9da27a3d0d7365012560d1dcd340e89518225559ea80edbee4,Valholl,1182.56578270644,1184.64073647276,0,1,0,0,1,0,0,""
2a6651e2ace9a04a0f5dbd88b6b8be0fa29c2aca2bfb732e3169951fb5f99d23,"Gamma Nation",1177.71275175663,1178.66646900283,0,1,0,0,1,0,0,""
05bb6e34dd52a8ccb3835f8f87ccede7ffb56741414ac7b3dd10e88a542c6c07,"✨🔰🔫💓🔰✨😝",1186.1432387823,1189.28646606808,0,1,0,0,1,0,0,""
1c9b5babd17b2882c769078b72c789e9b69e9aa52ae8d3948d6728e378b42b91,"푸르미르",1184.07645148225,1188.61115492498,0,2,0,0,2,0,0,""
9197812744bb73a0e58aedeab5dc0be075f4e5584660a69db39da11b0c9e2c5f,SpaceTruckers,1187.89463131402,1188.37029838247,0,1,0,0,1,0,0,""
e2de72cedd834be4ee36f5e0e7c3feb5c7212fb345dfc94be74330250ea14a3d,"✨😝🛒🧬💞🔰✨",1189.18979908747,1188.96475833066,0,1,0,0,1,0,0,""
8bf1cff7b7ecfba046b45aaaf239229375c2d75a021cfd13eae13ce99fbf83bc,"love do you 👻",1186.50321025342,1189.74603832928,0,1,0,0,1,0,0,""
8cc8aca54d2881fb3ac64cadf68e0ba57110a758b0f3976e30e19f70dd73cff2,"星瀚协议：守望之城",1172.09346568785,1173.81000418556,0,2,0,0,2,0,0,""
e3b3acde7243499e951303924c2ab589f8b898b204b4d785bdb137a76e140395,"dosti room🚚",1186.63148350434,1190.14061939195,0,1,0,0,1,0,0,""
d99996d55c3aa636a5720952de21749e8d62f71949925d4d89100fb14946d68c,"Галич",1190.52587628618,1190.74706148828,0,1,0,0,1,0,0,""
e0d14fd70b77e006878f273de53342f8938248f1761b4860a9a806756250db84,"love room",1183.45127885635,1183.63257198419,0,1,0,0,1,0,0,""
74e61ec5d74099cf9d2b44f45371203030d742671222f17f41300dc23594599b,"Yishun CC",1186.01773095712,1195.76808456268,0,1,0,0,1,0,0,""
dddc6493bdfcb5d9d40421547b247b3fb4c53c896893579b8ea2811a72824153,"love room entry",1187.88046496664,1190.64451699282,0,1,0,0,1,0,0,""
4d7b5625ade8539392cb86cf71b078b944ce1506bb0b121a1c04165cc24905ab,"chhota room",1184.16108223898,1184.33583819602,0,1,0,0,1,0,0,""
3256a70ba8c9fd0e9dff34e19c2f7f25b85b460a55a2bfc2de9ecd2422971f44,"纳塔Natlan",1183.42305434823,1183.51616039037,0,1,0,0,1,0,0,""
ca14a2c6786b3bb6c276ba8c45a3420c7572cfb94fb940f773898ba2b8d9bded,"Unimatrix Zero",1182.45999063657,1191.00887531783,0,2,0,0,2,0,0,""
6a3c77591d0df0cec141d0148a8b712d534702b3f936ca8a0c66ce2a5944ad6f,"best room entry",1188.79406283049,1191.28601133087,0,1,0,0,1,0,0,""
0c385f7bbee6eeb3082726c932b86d8b9cc770806e9785a536623ea61be316e5,"星瀚协议：追光之宇",1186.16369615779,1186.53845200076,0,1,0,0,1,0,0,""
ede392803b7a300ed38db43f3fef8444b09a3b0533e4cb0059e26a7820b6b8f7,"War Factory",1182.62131463693,1192.21890997037,0,1,0,0,1,0,0,""
8a387e84dad1e95c4c6181396a9e8c08c485f35eba5ca1e35f89a5530ca5b8a5,"Space explorers",1192.53961213225,1193.19863085115,0,1,0,0,1,0,0,""
358529d1718d2b44961028dff3683f84a0db3de28f592cac92e7c5f8c3192b9a,Zanganos,1186.29018992341,1191.50533690109,0,1,0,0,1,0,0,""
679d1a84f4938856ed291bb8b55f4fc0c50ffa2d7f1d1f316e6867b82a58910b,"dosti room",1189.87092910769,1191.89438608791,0,1,0,0,1,0,0,""
f80b7d89f726eb186efac6eec25882e06056ad582ec48678ba473293aa7854c1,"USS Federation",1196.44740050711,1199.43068485594,0,0,1,0,0,1,0,""
8aa1da53aac586f3d48c29de100a9c86df9e6fb6c8d89d274e26794b905f4456,GatosEsponjosos,1181.61062425334,1182.12927130092,0,1,0,0,1,0,0,""
11905bc77352395fbda2d44f2e1d4aae9fdba43b8ee7cda33c68fc45a90f1f27,"群星联合会",1191.85870130276,1197.072658492,0,1,0,0,1,0,0,""
6bd7c6ca9d58890fea693442136f2ec26bec804e3523b857c6279206e051a21c,"good room",1187.73758412245,1193.89537418679,0,1,0,0,1,0,0,""
7ca0bfed7ce63805cc97ad100c6ab05ebf10c690abcaf3ccd3071f4688fbf57d,"love room 🏪",1188.78236164701,1189.83971724094,0,1,0,0,1,0,0,""
c3f9eea369e51d3ddb7e0cb2e5304ff71da83de8c3ae14dea829db7c5c301166,"Império Brasil",1129.59811242923,1148.76459085348,0,7,1,0,7,1,0,""
3d988b09aee85367e59751f19576ca45e7c988d620daf898d9bd05ac334159a8,TANKS,1199.18182778602,1199.37441103167,0,0,1,0,0,1,0,""
4cf005b75ebea358c9ee65a18305d0e58e4fbd41054787f3aa441f6905c21a8d,Chaos,1189.86836290635,1190.99816872363,0,1,0,0,1,0,0,""
8a26731aa49e4b21e8c11ff1b82016af7182ee717be3f4d0e2b227344fca87e3,"love  song 🤩🤩",1176.04065653955,1178.9359284301,0,2,0,0,2,0,0,""
ba7e7358d463c03df9ce606344c546237a79463b57a3ba82d10cfb2be770406e,"Крайний Космос2",1183.41427654956,1185.26348069225,0,1,0,0,1,0,0,""
441e1a0c14268ad15932035c1fb348ea3532c5927ced7f058e6ca74a186f77be,"幻想乡",1178.28315185411,1182.39281356327,0,2,0,0,2,0,0,""
29c10fc23d296724f898f96163cd1669a210a19235ff17bb38424df9d04f2f51,hello,1180.59492216912,1182.85049473991,0,1,0,0,1,0,0,""
98b06fc2f77e7ed43d2ec3efdbdde69f637a6bac2e4ac4b16265f4c0dc84a51e,"The Empyrean",1186.16780809383,1186.58723477003,0,1,0,0,1,0,0,""
2235685f70e560eb88da9a78b41e94cac45679c48f630d94b7bc2e8588500033,"love room entry",1190.14191129408,1192.95585102203,0,1,0,0,1,0,0,""
358b1dd85c2fac707e40d13f4e6a5bc4db2a70eed43043c1ebde407064361802,tommmm,1185.84594228878,1186.24335461563,0,1,0,0,1,0,0,""
f4674127cbacf46049bd8f067f42bddd77598d1792ef5160e6e412008973da36,"Russa V2",1184.44922871239,1185.23946397449,0,1,0,0,1,0,0,""
8a7ecb0dc6afb9154722708bc6a62b62d17c2621b7ded7614bb00e6db72b15c7,"黑星指令",1187.37385162686,1188.49343167382,0,1,0,0,1,0,0,""
fd588c91bf64664d84a887ad69ff4a5063417c02ec857f3f161242b377277055,Vestige,1188.82321409684,1190.70763282816,0,1,0,0,1,0,0,""
90dfc27511ed8d424f462a2161b45c7a0676a09204b2497575bd19391b326f5b,"Best room",1171.12607015939,1174.71623969558,0,2,0,0,2,0,0,""
daf4851a492fbf57ed1ab085e686bf23827078a6a11ce78cd1ea77d355668704,"出入り自由",1123.02340456487,1129.76642471748,0,6,2,0,6,2,0,""
7a2947fddd38acd13704f18a307f50119ed747969fa35f8d8d92788dae008c36,"夜白星港",1186.8422398584,1191.28005820913,0,2,0,0,2,0,0,""
677cda4ea456531f2241fddba358b021389738311f4b62e0275614728e0a19b2,"End of day",1172.67750421567,1174.0428390271,0,2,0,0,2,0,0,""
cdf595b5b26005e90eabaf16deb2b99a460c6ae1dcdadfd7e275352456bc440f,"Bey○nd",1134.77109354691,1172.71562164773,0,5,1,0,5,1,0,""
f4567dc5a68e4fcb7bb5687f53ea95360356319f6f9cfd2a129e5276b3bce6fb,NewGen,1193.46942860505,1197.29539719078,0,1,0,0,1,0,0,""
261b27d71afc5f371dc08ff981c369bb8130525954bc3048e4f930f6f8fcc677,"Love room 😍",1185.66280823883,1187.59757136053,0,1,0,0,1,0,0,""
b26a65cbae3e4bac814b3cd1672ea9abd96bbc5aad7a605292275a394c2485f0,TalAsmara,1171.78815932547,1171.83638416732,0,2,0,0,2,0,0,""
bc547471cfb7aa2682ad1959c806ce65b7b97b8f8749723998cce3c740734a54,"Star War School",992.179652354155,1031.15229797742,0,23,7,0,23,7,0,""
